"Rank","Host/device","Operation Type","Operation Name","#Occurrences","Total time (us)","Avg. time (us)","Total self-time (us)","Avg. self-time (us)","Total self-time on Device (%)","Cumulative total-self time on Device (%)","Total self-time on Host (%)","Cumulative total-self time on Host (%)","Normalized FLOP Rate (FLOPs/s)","Model FLOP Rate (GFLOP/s)","Measured Memory BW (GBytes/Sec)","Operational Intensity (FLOPs/Byte)","GPU TensorCore utilization","Bound by","Execution mode"
"33.0","Device","Unknown","call.314","7161.0","8710.6","1.2163943583298422","8710.6","1.2163943583298422","0.0023418148697458433","0.9286620767192006","0.0","0.0","64.5670538194843","64.5670538194843","0.6125135771883857","98.17375","0.0","HBM","Function"
"34.0","Device","Unknown","call.316","7161.0","8685.568","1.2128987571568215","8685.568","1.2128987571568215","0.00233508510258635","0.930997161821787","0.0","0.0","51.60117415464366","51.60117415464366","1.0872735732262024","44.199858757062145","0.0","HBM","Function"
"35.0","Device","Unknown","copy.70","10230.0","8237.413","0.8052212121212121","8237.413","0.8052212121212121","0.0022146001712439693","0.933211761993031","0.0","0.0","0.0","0.0","0.018505673931009832","0.0","0.0","HBM","Function"
"36.0","Device","Unknown","copy.61","10230.0","8218.86","0.8034076246334312","8218.86","0.8034076246334312","0.002209612260964724","0.9354213742539957","0.0","0.0","0.0","0.0","0.07418979226465058","0.0","0.0","HBM","Function"
"37.0","Device","Unknown","copy.79","10230.0","8197.062","0.8012768328445747","8197.062","0.8012768328445747","0.002203751943589259","0.937625126197585","0.0","0.0","0.0","0.0","0.2975483245349351","0.0","0.0","HBM","Function"
"38.0","Device","Unknown","copy.42","10230.0","8196.162","0.8011888563049854","8196.162","0.8011888563049854","0.002203509981682758","0.9398286361792677","0.0","0.0","0.0","0.0","0.14879049878522313","0.0","0.0","HBM","Function"
"39.0","Device","Unknown","copy.51","10230.0","8192.712","0.8008516129032257","8192.712","0.8008516129032257","0.002202582461041169","0.9420312186403089","0.0","0.0","0.0","0.0","0.03721328883843629","0.0","0.0","HBM","Function"
"40.0","Device","Unknown","copy.60","10230.0","8191.599","0.8007428152492668","8191.599","0.8007428152492668","0.0022022832348167955","0.9442335018751257","0.0","0.0","0.0","0.0","0.07443669008361445","0.0","0.0","HBM","Function"
"41.0","Device","Unknown","copy.97","10230.0","8185.524","0.8001489736070382","8185.524","0.8001489736070382","0.0022006499919479112","0.9464341518670736","0.0","0.0","0.0","0.0","0.009311491788006578","0.0","0.0","HBM","Function"
"42.0","Device","Unknown","copy.52","10230.0","8181.892","0.7997939393939394","8181.892","0.7997939393939394","0.002199673541231896","0.9486338254083054","0.0","0.0","0.0","0.0","0.03726250090151801","0.0","0.0","HBM","Function"
"43.0","Device","Unknown","copy.43","10230.0","8181.688","0.7997739980449659","8181.688","0.7997739980449659","0.0021996186965330894","0.9508334441048385","0.0","0.0","0.0","0.0","0.14905371997862693","0.0","0.0","HBM","Function"
"44.0","Device","Unknown","copy.105","10230.0","8176.486","0.7992654936461387","8176.486","0.7992654936461387","0.0021982201567135114","0.9530316642615521","0.0","0.0","0.0","0.0","0.009321784383478521","0.0","0.0","HBM","Function"
"45.0","Device","Unknown","copy.87","10230.0","8176.173","0.7992348973607037","8176.173","0.7992348973607037","0.002198136007739361","0.9552298002692914","0.0","0.0","0.0","0.0","0.009322141239737803","0.0","0.0","HBM","Function"
"46.0","Device","Unknown","copy.78","10230.0","8175.568","0.7991757575757577","8175.568","0.7991757575757577","0.0021979733555688797","0.9574277736248603","0.0","0.0","0.0","0.0","0.2983305947928002","0.0","0.0","HBM","Function"
"47.0","Device","Unknown","copy.69","10230.0","8171.246","0.798753274682307","8171.246","0.798753274682307","0.0021968114007245476","0.9596245850255849","0.0","0.0","0.0","0.0","0.0186555243855174","0.0","0.0","HBM","Function"
"48.0","Device","Unknown","copy.96","10230.0","8161.919","0.7978415444770284","8161.919","0.7978415444770284","0.002194303868833504","0.9618188888944184","0.0","0.0","0.0","0.0","0.00933842145536249","0.0","0.0","HBM","Function"
"49.0","Device","Unknown","copy.88","10230.0","8161.822","0.7978320625610948","8161.822","0.7978320625610948","0.002194277790716915","0.9640131666851353","0.0","0.0","0.0","0.0","0.009338532438777856","0.0","0.0","HBM","Function"
"50.0","Device","Unknown","copy.106","10230.0","8156.542","0.7973159335288368","8156.542","0.7973159335288368","0.00219285828086544","0.9662060249660007","0.0","0.0","0.0","0.0","0.009344577580368097","0.0","0.0","HBM","Function"
"51.0","Device","add_any","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/add_any","2122.0","8103.085","3.8186074458058434","8103.085","3.8186074458058434","0.002178486550158944","0.9683845115161597","0.0","0.0","4.80104552772185","4.80104552772185","0.08777304246251257","50.94186046511628","0.0","HBM","Function"
"52.0","Device","dynamic_slice","jit(evolve_background)/jit(main)/while/body/dynamic_slice","1021.0","7766.427","7.606686581782566","7766.427","7.606686581782566","0.002087977204026772","0.9704724887201864","0.0","0.0","0.011234896046792174","0.011234896046792174","0.027902166164895326","0.375","0.0","HBM","Function"
"53.0","Device","Unknown","call.307","2156.0","7245.381","3.3605663265306123","7245.381","3.3605663265306123","0.0019478957778768407","0.9724203844980632","0.0","0.0","143.3612531901359","143.3612531901359","0.7587891330000065","175.95872899926954","0.0","HBM","Function"
"54.0","Device","Unknown","copy.229","8770.0","7102.126","0.8098205245153934","7102.126","0.8098205245153934","0.0019093821635258843","0.9743297666615891","0.0","0.0","0.0","0.0","0.009200286200923776","0.0","0.0","HBM","Function"
"55.0","Device","Unknown","copy.230","8770.0","7095.33","0.8090456100342075","7095.33","0.8090456100342075","0.0019075550822852357","0.9762373217438743","0.0","0.0","0.0","0.0","0.009209098355541175","0.0","0.0","HBM","Function"
"56.0","Device","Unknown","call.312","7161.0","5700.901","0.796104035749197","5700.901","0.796104035749197","0.0015326676385953835","0.9777699893824697","0.0","0.0","16.78800684312883","16.78800684312883","0.7487042157661961","20.8828125","0.0","HBM","Function"
"57.0","Device","Unknown","call.305","5120.0","4983.413","0.9733228515624999","4983.413","0.9733228515624999","0.00133977345595995","0.9791097628384297","0.0","0.0","8.880917555899943","8.880917555899943","0.29757990397579304","27.794212218649516","0.0","HBM","Function"
"58.0","Device","Unknown","copy.128","6138.0","4914.799","0.8007166829586184","4914.799","0.8007166829586184","0.0013213268179014075","0.9804310896563311","0.0","0.0","0.0","0.0","0.018609779852204925","0.0","0.0","HBM","Function"
