"Rank","Kernel Name","Registers per thread","Shared Mem bytes","Block dim","Grid dim","Theoretical Occupancy %","Op is TensorCore eligible","Kernel uses TensorCore","Op Name","Occurrences","Total Duration (μs)","Avg Duration (μs)","Min Duration (μs)","Max Duration (μs)"
"276.0","loop_subtract_fusion_2","32.0","0.0","128,1,1","44,1,1","100.0","False","False","XlaModule","463.0","531.811","1.148","1.12","1.408"
"277.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap()/while/body/add:","640.0","524.64","0.819","0.799","0.833"
"278.0","loop_dynamic_update_slice_fusion_103","32.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","513.765","1.109","1.088","1.344"
"279.0","loop_pad_fusion","16.0","0.0","128,1,1","288,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/cond/branch_1_fun/vmap()/scatter:","463.0","511.335","1.104","1.088","1.121"
"280.0","loop_add_subtract_fusion","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/while/body/closed_call/sub:","509.0","503.74","0.989","0.959","1.024"
"281.0","loop_select_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap()/while/body/closed_call/jit(_where)/select_n:","512.0","497.89","0.972","0.96","1.344"
"282.0","loop_subtract_transpose_fusion_5","18.0","0.0","128,1,1","12,1,1","100.0","False","False","XlaModule","463.0","496.453","1.072","1.024","1.28"
"283.0","loop_gather_fusion_15","16.0","0.0","128,1,1","32,1,1","100.0","False","False","XlaModule","463.0","494.149","1.067","0.96","1.312"
"284.0","loop_dynamic_update_slice_fusion_196","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","492.609","1.063","0.992","1.28"
"285.0","loop_multiply_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/while/body/closed_call/mul:","509.0","485.116","0.953","0.927","0.992"
"286.0","loop_dynamic_update_slice_fusion_11","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/while/body/closed_call/scatter:","509.0","484.191","0.951","0.927","0.992"
"287.0","loop_dynamic_update_slice_fusion_100","24.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","476.23","1.028","0.992","1.12"
"288.0","loop_dynamic_update_slice_fusion_197","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","476.133","1.028","0.96","1.216"
"289.0","loop_dynamic_update_slice_fusion_101","24.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","472.064","1.019","0.991","1.056"
"290.0","input_reduce_fusion_16","16.0","0.0","256,1,1","72,1,1","100.0","False","False","XlaModule","463.0","468.644","1.012","0.96","1.184"
"291.0","loop_dynamic_update_slice_fusion_182","20.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","458.472","0.99","0.96","1.152"
"292.0","loop_and_fusion_8","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/and:","463.0","455.141","0.983","0.928","1.12"
"293.0","loop_multiply_fusion_43","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","463.0","450.593","0.973","0.928","1.184"
"294.0","loop_dynamic_update_slice_fusion_98","20.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","447.494","0.966","0.928","1.152"
"295.0","loop_pad_fusion_6","16.0","0.0","128,1,1","288,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/cond/branch_1_fun/vmap()/scatter:","463.0","446.498","0.964","0.928","0.992"
"296.0","wrapped_compare_3","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","436.099","0.941","0.896","1.12"
"297.0","loop_dynamic_update_slice_fusion_183","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","433.121","0.935","0.896","1.12"
"298.0","loop_dynamic_update_slice_fusion_188","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","429.539","0.927","0.896","1.024"
"299.0","loop_add_fusion_174","16.0","0.0","128,1,1","288,1,1","100.0","False","False","XlaModule","463.0","422.403","0.912","0.896","1.312"
"300.0","loop_dynamic_update_slice_fusion_99","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","422.051","0.911","0.895","1.056"
"301.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap()/while/body/add:","512.0","419.293","0.818","0.799","0.833"
"302.0","loop_dynamic_update_slice_fusion_104","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","418.627","0.904","0.895","0.96"
"303.0","loop_dynamic_update_slice_fusion_192","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","409.857","0.885","0.863","1.024"
"304.0","loop_dynamic_update_slice_fusion_190","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","404.229","0.873","0.864","1.056"
"305.0","loop_dynamic_update_slice_fusion_106","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","401.474","0.867","0.832","1.024"
"306.0","loop_dynamic_update_slice_fusion_108","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","401.381","0.866","0.832","1.024"
"307.0","loop_dynamic_update_slice_fusion_202","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","395.748","0.854","0.832","0.992"
"308.0","loop_dynamic_update_slice_fusion_191","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","394.687","0.852","0.831","1.024"
"309.0","input_reduce_fusion_17","18.0","528.0","128,1,1","1,1,1","100.0","False","False","XlaModule","463.0","392.293","0.847","0.831","1.024"
"310.0","loop_dynamic_update_slice_fusion_107","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","389.41","0.841","0.831","1.024"
"311.0","loop_subtract_fusion_11","16.0","0.0","128,1,1","9,1,1","100.0","False","False","XlaModule","463.0","370.438","0.8","0.768","1.28"
"312.0","loop_transpose_fusion_19","16.0","0.0","32,1,1","36,1,1","50.0","False","False","XlaModule","463.0","361.797","0.781","0.767","0.928"
"313.0","wrapped_transpose","16.0","0.0","128,1,1","12,1,1","100.0","False","False","XlaModule","463.0","358.118","0.773","0.768","0.928"
"314.0","loop_compare_fusion_197","16.0","0.0","11,1,1","1,1,1","17.1875","False","False","XlaModule","463.0","353.923","0.764","0.736","0.96"
"315.0","loop_compare_fusion_198","16.0","0.0","8,1,1","1,1,1","12.5","False","False","XlaModule","463.0","351.296","0.758","0.736","0.864"
"316.0","loop_compare_fusion_196","16.0","0.0","8,1,1","1,1,1","12.5","False","False","XlaModule","463.0","349.76","0.755","0.736","0.928"
"317.0","loop_add_multiply_select_subtract_fusion_3","78.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jvp()/mul:","98.0","348.927","3.56","3.487","4.064"
"318.0","void getrf_pivot<getrf_params_<double, 32, 1, 32, 32, 1> >(int, int, int, void*, int, long*, int, getrf_params_<double, 32, 1, 32, 32, 1>::data_type*, unsigned int*, unsigned int*, getrf_params_<double, 32, 1, 32, 32, 1>::data_type*, unsigned int, unsigned int, unsigned int, int*)","20.0","408.0","32,1,1","3,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","344.48","3.515","3.487","3.521"
"319.0","input_scatter_fusion_26","16.0","0.0","128,1,1","32,1,1","100.0","False","False","XlaModule","463.0","330.306","0.713","0.64","1.376"
"320.0","input_scatter_fusion_23","16.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","463.0","314.69","0.679","0.672","0.8"
"321.0","input_scatter_fusion_12","16.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","463.0","313.76","0.677","0.639","0.832"
"322.0","input_scatter_fusion_2","16.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","463.0","313.601","0.677","0.64","0.768"
"323.0","loop_broadcast_fusion_14","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","309.059","0.667","0.64","0.832"
"324.0","loop_broadcast_fusion_13","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","307.009","0.663","0.64","0.736"
"325.0","loop_broadcast_fusion_15","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","463.0","305.857","0.66","0.639","0.864"
"326.0","loop_broadcast_fusion_12","16.0","0.0","72,1,1","1,1,1","75.0","False","False","XlaModule","463.0","297.728","0.643","0.608","0.864"
"327.0","dtrsv_init_up(int*, int)","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_solve)/jit(_lu_solve)/triangular_solve:","392.0","291.388","0.743","0.735","0.769"
"328.0","dtrsv_init(int*)","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_solve)/jit(_lu_solve)/triangular_solve:","392.0","289.247","0.737","0.704","0.769"
"329.0","loop_minimum_select_fusion_1","34.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(_where)/select_n:","98.0","273.437","2.79","2.752","2.912"
"330.0","loop_gather_fusion_5","40.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_solve)/jit(_lu_solve)/gather:","98.0","261.154","2.664","2.655","3.2"
"331.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(searchsorted))/while/body/add:","263.0","215.519","0.819","0.799","0.832"
"332.0","loop_multiply_fusion_12","30.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jvp()/mul:","196.0","208.478","1.063","1.023","1.248"
"333.0","loop_broadcast_fusion_55","16.0","0.0","128,1,1","23040,1,1","100.0","False","False","XlaModule","1.0","173.087","173.087","173.087","173.087"
"334.0","loop_dynamic_update_slice_fusion_49","44.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter:","30.0","169.504","5.65","5.568","6.016"
"335.0","loop_select_fusion_78","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/while/body/closed_call/jit(_where)/select_n:","165.0","164.926","0.999","0.96","1.152"
"336.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/while/body/add:","197.0","161.661","0.82","0.799","0.96"
"337.0","loop_divide_fusion_16","46.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/div:","98.0","159.39","1.626","1.472","1.888"
"338.0","loop_select_fusion_18","16.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(searchsorted))/while/body/closed_call/jit(_where)/select_n:","132.0","148.257","1.123","1.088","1.248"
"339.0","loop_select_fusion_103","16.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(searchsorted))/while/body/closed_call/jit(_where)/select_n:","120.0","134.431","1.12","1.087","1.216"
"340.0","void ipiv_lower_small<double, 32>(int, void*, int, long*, int, int)","20.0","128.0","32,1,1","3,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","130.847","1.335","1.312","1.345"
"341.0","void row_rotate_batch_32x16_phase1<double>(long, int const*, int const*, long, double*, long, double const*, int*)","64.0","24576.0","32,16,1","1,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","125.405","25.081","25.056","25.088"
"342.0","void column_rotate_batch<double, 5, 3>(long, int const*, int const*, long, double*, long, double*, long, double const*, int*)","126.0","16384.0","32,8,1","1,2,1","33.33330154418945","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","124.384","24.876","24.832","24.96"
"343.0","loop_real_slice_fusion","188.0","0.0","128,1,1","20,1,1","16.66670036315918","False","False","XlaModule","1.0","123.519","123.519","123.519","123.519"
"344.0","jax::cuda::(anonymous namespace)::LuPivotsToPermutationKernel(int const*, int*, long, int, int)","32.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_solve)/lu_pivots_to_permutation:","98.0","120.254","1.227","1.215","1.248"
"345.0","void syevbj_batch_32x16<double, double>(long, int const*, int const*, int const*, long, double const*, long, double, double*, int*, double, int)","40.0","21120.0","32,16,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","117.152","23.43","15.872","25.376"
"346.0","loop_select_fusion_117","26.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(_where)/select_n:","98.0","115.838","1.182","1.152","1.312"
"347.0","loop_multiply_fusion_10","32.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jvp()/mul:","98.0","107.614","1.098","1.087","1.248"
"348.0","loop_concatenate_fusion","58.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_1_fun/concatenate:","12.0","107.199","8.933","8.832","9.344"
"349.0","void create_pivot_v2<32>(int, int*, long*, int)","36.0","128.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","102.269","1.043","1.023","1.056"
"350.0","input_concatenate_fusion","20.0","0.0","2,1,1","1,1,1","3.125","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_1_fun/concatenate:","105.0","91.328","0.869","0.832","0.897"
"351.0","loop_select_fusion_116","16.0","0.0","9,1,1","1,1,1","14.0625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","81.952","0.836","0.831","0.864"
"352.0","loop_add_fusion_122","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","81.375","0.83","0.8","0.864"
"353.0","void ipiv_64_to_32_ker<128>(long, long const*, int*)","16.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","79.715","0.813","0.8","0.833"
"354.0","xxtrf4_set_info_ker(int, int*)","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","72.319","0.737","0.704","0.768"
"355.0","void ipiv_lower_diag<double, 32>(int, void*, int, int*, int)","22.0","0.0","32,1,1","3,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","98.0","72.0","0.734","0.704","0.768"
"356.0","loop_dynamic_update_slice_fusion_50","27.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter:","30.0","69.536","2.317","2.303","2.464"
"357.0","input_add_divide_exponential_log_multiply_reduce_sqrt_subtract_fusion","234.0","0.0","32,1,1","1,1,1","16.66670036315918","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_visibility_functions)/add:","1.0","61.024","61.024","61.024","61.024"
"358.0","loop_add_fusion_130","26.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/add:","30.0","41.984","1.399","1.376","1.536"
"359.0","input_reduce_fusion_19","16.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/checkpoint/reduce_or:","29.0","39.712","1.369","1.056","1.504"
"360.0","wrapped_log","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/log:","30.0","39.681","1.322","1.312","1.44"
"361.0","loop_compare_fusion_200","76.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/gt:","5.0","38.175","7.635","7.52","7.936"
"362.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/add:","29.0","38.08","1.313","0.928","1.728"
"363.0","loop_minimum_multiply_select_fusion_1","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/min:","30.0","29.856","0.995","0.992","1.024"
"364.0","loop_abs_compare_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/jit(diffeqsolve)/lt:","30.0","29.6","0.986","0.96","1.12"
"365.0","loop_and_fusion_8","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/closed_call/checkpoint/cond/branch_1_fun/while/body/closed_call/checkpoint/and:","29.0","28.704","0.989","0.96","1.152"
"366.0","loop_log_fusion_30","31.0","0.0","128,1,1","4,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/log:","6.0","25.76","4.293","4.16","4.768"
"367.0","wrapped_slice_4","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(evaluate_thermo)/while/body/closed_call/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/slice:","30.0","25.28","0.842","0.832","0.864"
"368.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(<lambda>)/jit(searchsorted)/while/body/add:","30.0","24.8","0.826","0.8","0.96"
"369.0","loop_select_fusion_25","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_visibility_functions)/jit(searchsorted)/vmap()/while/body/closed_call/jit(_where)/select_n:","22.0","24.704","1.122","1.088","1.376"
"370.0","loop_divide_multiply_pad_select_fusion","110.0","0.0","128,1,1","8,1,1","33.33330154418945","False","False","XlaModule","1.0","22.464","22.464","22.464","22.464"
"371.0","loop_add_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_visibility_functions)/jit(searchsorted)/vmap()/while/body/add:","22.0","18.048","0.82","0.8","0.832"
"372.0","loop_log_fusion_31","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/log:","6.0","16.16","2.693","2.624","2.912"
"373.0","loop_add_compare_multiply_fusion","90.0","0.0","1,1,1","1,1,1","1.3020800352096558","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/div:","1.0","15.648","15.648","15.648","15.648"
"374.0","loop_compare_exponential_fusion_2","56.0","0.0","128,1,1","4,1,1","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","1.0","14.592","14.592","14.592","14.592"
"375.0","loop_compare_exponential_fusion","56.0","0.0","128,1,1","4,1,1","75.0","False","False","XlaModule","1.0","14.177","14.177","14.177","14.177"
"376.0","loop_compare_exponential_fusion_1","56.0","0.0","128,1,1","4,1,1","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","1.0","14.176","14.176","14.176","14.176"
"377.0","loop_multiply_fusion_48","56.0","0.0","128,1,1","4,1,1","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/mul:","1.0","14.079","14.079","14.079","14.079"
"378.0","loop_compare_exponential_fusion_3","56.0","0.0","128,1,1","4,1,1","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","1.0","14.016","14.016","14.016","14.016"
"379.0","loop_compare_exponential_fusion_4","56.0","0.0","128,1,1","4,1,1","75.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap()/exp:","1.0","13.984","13.984","13.984","13.984"
"380.0","loop_concatenate_fusion_2","46.0","0.0","128,1,1","4,1,1","83.33329772949219","False","False","XlaModule","1.0","13.248","13.248","13.248","13.248"
"381.0","loop_select_fusion_28","16.0","0.0","128,1,1","128,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_theta_ell)/vmap(jit(searchsorted))/vmap()/while/body/closed_call/jit(_where)/select_n:","9.0","12.256","1.361","1.344","1.376"
"382.0","loop_select_fusion_16","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/jit(searchsorted)/vmap()/while/body/closed_call/jit(_where)/select_n:","11.0","12.16","1.105","1.088","1.12"
"383.0","loop_select_fusion_17","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_neutrino_perturbations)/vmap(jit(searchsorted))/while/body/closed_call/jit(_where)/select_n:","10.0","12.064","1.206","1.088","1.44"
"384.0","loop_multiply_pad_slice_fusion_3","58.0","0.0","128,1,1","8,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(compute_visibility_functions)/scatter:","1.0","11.488","11.488","11.488","11.488"
