"Rank","Host/device","Operation Type","Operation Name","#Occurrences","Total time (us)","Avg. time (us)","Total self-time (us)","Avg. self-time (us)","Total self-time on Device (%)","Cumulative total-self time on Device (%)","Total self-time on Host (%)","Cumulative total-self time on Host (%)","Normalized FLOP Rate (FLOPs/s)","Model FLOP Rate (GFLOP/s)","Measured Memory BW (GBytes/Sec)","Operational Intensity (FLOPs/Byte)","GPU TensorCore utilization","Bound by","Execution mode"
"173.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/scatter","1.0","4.799","4.799","4.799","4.799","6.23497376762501e-07","0.9999890828844399","0.0","0.0","22.151281516982706","22.151281516982706","2.0617568311554164","10.006024096385541","0.0","HBM","Function"
"174.0","Device","Unknown","call.574","5.0","4.734","0.9468","4.734","0.9468","6.150524237536318e-07","0.9999896979368637","0.0","0.0","1902.4767638360795","1902.4767638360795","49.90661401108039","35.502700252286346","0.0","HBM","Function"
"175.0","Device","mul","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/mul","1.0","4.67","4.67","4.67","4.67","6.067373930987454e-07","0.9999903046742568","0.0","0.0","38524.98501070664","38524.98501070664","131.30252315349702","273.25589307411906","0.0","HBM","Function"
"176.0","Device","slice","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/slice","1.0","4.67","4.67","4.67","4.67","6.067373930987454e-07","0.9999909114116499","0.0","0.0","76.2423982869379","76.2423982869379","110.99131510650831","0.6397461513030229","0.0","HBM","Function"
"177.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_visibility_functions)/scatter","1.0","4.19","4.19","4.19","4.19","5.443746631870971e-07","0.9999914557863131","0.0","0.0","0.0","0.0","9.095398509132549","0.0","0.0","HBM","Function"
"178.0","Device","Unknown","copy.533","5.0","4.0","0.8","4.0","0.8","5.196894159304029e-07","0.999991975475729","0.0","0.0","0.0","0.0","0.14901161193847656","0.0","0.0","HBM","Function"
"179.0","Device","Unknown","copy.534","5.0","3.999","0.7998000000000001","3.999","0.7998000000000001","5.195594935764203e-07","0.9999924950352226","0.0","0.0","0.0","0.0","0.14904887415701581","0.0","0.0","HBM","Function"
"180.0","Device","Unknown","copy.531","5.0","3.997","0.7994","3.997","0.7994","5.192996488684551e-07","0.9999930143348714","0.0","0.0","0.0","0.0","0.018640431816171695","0.0","0.0","HBM","Function"
"181.0","Device","div","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/div","1.0","3.871","3.871","3.871","3.871","5.029294322666475e-07","0.9999935172643036","0.0","0.0","0.3960216998191682","0.3960216998191682","0.0635156702915232","5.806818181818182","0.0","HBM","Function"
"182.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/jit(branched_error_if_impl)/cond","1.0","3.582","3.582","3.582","3.582","4.653818719656758e-07","0.9999939826461756","0.0","0.0","0.0","0.0","6912.965670702246","0.0","0.0","HBM","Function"
"183.0","Device","convert_element_type","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/jit(branched_error_if_impl)/convert_element_type","1.0","3.582","3.582","3.582","3.582","4.653818719656758e-07","0.9999944480280475","0.0","0.0","12.850921273031826","12.850921273031826","10.684989538357819","1.1201090130426319","0.0","HBM","Function"
"184.0","Device","min","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(jit(<lambda>))/jit(clip)/min","1.0","3.103","3.103","3.103","3.103","4.031490644080101e-07","0.9999948511771118","0.0","0.0","2746.5797615211086","2746.5797615211086","14.74268928943355","173.5064535830619","0.0","HBM","Function"
"185.0","Device","Unknown","copy.1666","3.0","2.782","0.9273333333333333","2.782","0.9273333333333333","3.6144398877959525e-07","0.9999952126211006","0.0","0.0","0.0","0.0","0.01606882946856325","0.0","0.0","HBM","Function"
"186.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_time_derivatives)/scatter","1.0","2.495","2.495","2.495","2.495","3.2415627318658886e-07","0.9999955367773737","0.0","0.0","0.0","0.0","244.62988476953905","0.0","0.0","HBM","Function"
"187.0","Device","concatenate","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/concatenate","1.0","2.495","2.495","2.495","2.495","3.2415627318658886e-07","0.9999958609336469","0.0","0.0","7.387575150300601","7.387575150300601","18.329324129827036","0.375366568914956","0.0","HBM","Function"
"188.0","Device","scatter","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/scatter","1.0","2.304","2.304","2.304","2.304","2.9934110357591206e-07","0.9999961602747505","0.0","0.0","112.0","112.0","264.084923805462","0.39497948937733424","0.0","HBM","Function"
"189.0","Device","exp","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/exp","1.0","2.271","2.271","2.271","2.271","2.9505366589448627e-07","0.9999964553284164","0.0","0.0","1.5402906208718625","1.5402906208718625","0.019684492990551725","72.875","0.0","HBM","Function"
"190.0","Device","slice","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/slice","1.0","2.143","2.143","2.143","2.143","2.7842360458471333e-07","0.999996733752021","0.0","0.0","5724.2697153523095","5724.2697153523095","285.256760063652","18.688922947542903","0.0","HBM","Function"
"191.0","Device","reduce_sum","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/reduce_sum","1.0","1.887","1.887","1.887","1.887","2.451634819651676e-07","0.999996978915503","0.0","0.0","14.647058823529411","14.647058823529411","4.054979476969143","3.36404576436222","0.0","HBM","Function"
"192.0","Device","reduce_max","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/jit(branched_error_if_impl)/reduce_max","1.0","1.536","1.536","1.536","1.536","1.9956073571727474e-07","0.9999971784762387","0.0","0.0","0.185546875","0.185546875","0.16249638671676317","1.0634328358208955","0.0","HBM","Function"
"193.0","Device","cond","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/cond","1.0","1.023","1.023","1.023","1.023","1.3291056812420053e-07","0.9999973113868068","0.0","0.0","8648.516129032258","8648.516129032258","43158.79541874398","0.1866261147871541","0.0","HBM","Function"
"194.0","Device","div","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_time_derivatives)/div","1.0","0.991","0.991","0.991","0.991","1.2875305279675732e-07","0.9999974401398596","0.0","0.0","2864.406659939455","2864.406659939455","11.548024012991926","231.008056640625","0.0","HBM","Function"
"195.0","Device","mul","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/mul","1.0","0.96","0.96","0.96","0.96","1.247254598232967e-07","0.9999975648653194","0.0","0.0","259.525","259.525","42.28204488754272","5.716409691629956","0.0","HBM","Function"
"196.0","Device","Unknown","copy.981","1.0","0.959","0.959","0.959","0.959","1.245955374693141e-07","0.9999976894608569","0.0","0.0","0.0","0.0","0.015538228565013197","0.0","0.0","HBM","Function"
"197.0","Device","Unknown","copy_fusion.17","1.0","0.959","0.959","0.959","0.959","1.245955374693141e-07","0.9999978140563943","0.0","0.0","6.412930135557873","6.412930135557873","15.926684279138525","0.375","0.0","HBM","Function"
"198.0","Device","Unknown","copy.1051","1.0","0.928","0.928","0.928","0.928","1.205679444958535e-07","0.9999979346243388","0.0","0.0","0.0","0.0","0.016057285769232387","0.0","0.0","HBM","Function"
"199.0","Device","reduce_sum","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/reduce_sum","1.0","0.928","0.928","0.928","0.928","1.205679444958535e-07","0.9999980551922834","0.0","0.0","106.92995689655173","106.92995689655173","24.639905012887098","4.041666666666667","0.0","HBM","Function"
"200.0","Device","Unknown","copy.980","1.0","0.927","0.927","0.927","0.927","1.2043802214187088e-07","0.9999981756303055","0.0","0.0","0.0","0.0","0.016074607544603724","0.0","0.0","HBM","Function"
"201.0","Device","Unknown","copy.1369","1.0","0.864","0.864","0.864","0.864","1.1225291384096703e-07","0.9999982878832193","0.0","0.0","0.0","0.0","8.795824315812853","0.0","0.0","HBM","Function"
"202.0","Device","Unknown","copy.851","1.0","0.864","0.864","0.864","0.864","1.1225291384096703e-07","0.9999984001361332","0.0","0.0","0.0","0.0","17.660635489004626","0.0","0.0","HBM","Function"
"203.0","Device","Unknown","copy_fusion.9","1.0","0.864","0.864","0.864","0.864","1.1225291384096703e-07","0.999998512389047","0.0","0.0","7.118055555555555","7.118055555555555","17.67788220334936","0.375","0.0","HBM","Function"
"204.0","Device","Unknown","copy.1187","1.0","0.863","0.863","0.863","0.863","1.1212299148698443e-07","0.9999986245120385","0.0","0.0","0.0","0.0","17.681099724797217","0.0","0.0","HBM","Function"
"205.0","Device","Unknown","copy.1354","1.0","0.863","0.863","0.863","0.863","1.1212299148698443e-07","0.9999987366350299","0.0","0.0","0.0","0.0","8.806016464498615","0.0","0.0","HBM","Function"
"206.0","Device","Unknown","copy.1214","1.0","0.832","0.832","0.832","0.832","1.080953985135238e-07","0.9999988447304284","0.0","0.0","0.0","0.0","18.339890700120193","0.0","0.0","HBM","Function"
"207.0","Device","Unknown","copy.860","1.0","0.832","0.832","0.832","0.832","1.080953985135238e-07","0.999998952825827","0.0","0.0","0.0","0.0","18.339890700120193","0.0","0.0","HBM","Function"
"208.0","Device","Unknown","copy_fusion.10","1.0","0.832","0.832","0.832","0.832","1.080953985135238e-07","0.9999990609212255","0.0","0.0","7.391826923076923","7.391826923076923","18.357800749632027","0.375","0.0","HBM","Function"
"209.0","Device","Unknown","copy.1205","1.0","0.831","0.831","0.831","0.831","1.079654761595412e-07","0.9999991688867016","0.0","0.0","0.0","0.0","18.361960364019254","0.0","0.0","HBM","Function"
"210.0","Device","Unknown","copy.878","1.0","0.831","0.831","0.831","0.831","1.079654761595412e-07","0.9999992768521777","0.0","0.0","0.0","0.0","18.361960364019254","0.0","0.0","HBM","Function"
"211.0","Device","Unknown","copy.1038","1.0","0.8","0.8","0.8","0.8","1.0393788318608059e-07","0.9999993807900609","0.0","0.0","0.0","0.0","0.01862645149230957","0.0","0.0","HBM","Function"
"212.0","Device","Unknown","copy.983","1.0","0.8","0.8","0.8","0.8","1.0393788318608059e-07","0.9999994847279441","0.0","0.0","0.0","0.0","0.01862645149230957","0.0","0.0","HBM","Function"
"213.0","Device","Unknown","copy.988","1.0","0.8","0.8","0.8","0.8","1.0393788318608059e-07","0.9999995886658273","0.0","0.0","0.0","0.0","0.01862645149230957","0.0","0.0","HBM","Function"
"214.0","Device","Unknown","copy.989","1.0","0.8","0.8","0.8","0.8","1.0393788318608059e-07","0.9999996926037105","0.0","0.0","0.0","0.0","0.01862645149230957","0.0","0.0","HBM","Function"
"215.0","Device","Unknown","copy.992","1.0","0.8","0.8","0.8","0.8","1.0393788318608059e-07","0.9999997965415937","0.0","0.0","0.0","0.0","0.01862645149230957","0.0","0.0","HBM","Function"
"216.0","Device","Unknown","copy.993","1.0","0.799","0.799","0.799","0.799","1.03807960832098e-07","0.9999999003495544","0.0","0.0","0.0","0.0","0.01864976369693073","0.0","0.0","HBM","Function"
"217.0","Device","Unknown","copy.995","1.0","0.767","0.767","0.767","0.767","9.965044550465476e-08","0.9999999999999999","0.0","0.0","0.0","0.0","0.01942785031792393","0.0","0.0","HBM","Function"
"218.0","Host","IDLE","IDLE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Unknown","Function"
