"Step","Rank","Category","Operation","# Occurrences","Total Time (us)","Avg. time (us)","Total self time (us)","Avg. self time (us)","Total self time (%)","Cumulative total self time (%)","Normalized FLOP Rate (GFLOP/s)","Model FLOP Rate (GFLOP/s)","Memory BW (GiB/s)","HBM BW (GiB/s)","SHM/L1 BW (GiB/s)","Operational Intensity (FLOP/Byte)","HBM Operational Intensity (FLOP/Byte)","SHM/L1 Operational Intensity (FLOP/Byte)","Bottleneck Operational Intensity (FLOP/Byte)","Bound by","Total Time per core (us)","Total Time (%)","Optimal FLOP Rate (GFLOP/s)","Roofline efficiency (%)","FLOP Rate / Peak (%)","Max memory BW utilization (among supported memories) (%)","Include Infeed/Outfeed","Program ID","Source Info"
"Total","309.0","loop fusion","loop_dynamic_update_slice_fusion.87","1021.0","967.927","0.9480186092066601","967.927","0.9480186092066601","4.4392544726494595e-05","0.19700139700817168","0.17510204798502366","0.17510204798502366","0.039295539795145856","0.039295539795145856","0.0","4.15","4.15","0.0","4.15","HBM","967.927","4.43925447264946e-05","2091.7992","8.370882252226871e-05","1.2337524800532082e-06","8.370882252226871e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","310.0","loop fusion","loop_dynamic_update_slice_fusion.90","1021.0","967.866","0.9479588638589618","967.866","0.9479588638589618","4.4389747051434065e-05","0.1970457867552231","0.17511308383598556","0.17511308383598556","0.0392980164065027","0.0392980164065027","0.0","4.15","4.15","0.0","4.15","HBM","967.866","4.4389747051434065e-05","2091.7992000000004","8.3714098292028e-05","1.233830237616015e-06","8.3714098292028e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","311.0","loop fusion","loop_select_fusion.68","1024.0","965.978","0.943337890625","965.978","0.943337890625","4.43031567151343e-05","0.19709008991193824","0.0063603933008826285","0.0063603933008826285","0.03159241527757361","0.03159241527757361","0.0","0.1875","0.1875","0.0","0.1875","HBM","965.978","4.4303156715134304e-05","94.509","6.729933975476017e-05","4.4814730035304414e-08","6.729933975476017e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:166:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
"Total","312.0","loop fusion","loop_select_fusion.6","1024.0","964.856","0.9422421875","964.856","0.9422421875","4.425169783943073e-05","0.19713434160977766","0.006367789597618712","0.006367789597618712","0.031629153080874245","0.031629153080874245","0.0","0.1875","0.1875","0.0","0.1875","HBM","964.856","4.425169783943073e-05","94.509","6.737759999173319e-05","4.486684364303408e-08","6.737759999173319e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:166:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
"Total","313.0","loop fusion","loop_select_fusion.66","1024.0","964.066","0.941470703125","964.066","0.941470703125","4.4215465654220555e-05","0.1971785570754319","0.0063730076571521035","0.0063730076571521035","0.03165507146294963","0.03165507146294963","0.0","0.1875","0.1875","0.0","0.1875","HBM","964.066","4.4215465654220555e-05","94.50900000000001","6.743281229461853e-05","4.490360959731314e-08","6.743281229461853e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:166:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
"Total","314.0","loop fusion","loop_select_fusion.67","1024.0","963.896","0.9413046875","963.896","0.9413046875","4.4207668854871525e-05","0.19722276474428677","0.006374131649057575","0.006374131649057575","0.03166065439113763","0.03166065439113763","0.0","0.1875","0.1875","0.0","0.1875","HBM","963.896","4.420766885487153e-05","94.50900000000001","6.744470525619332e-05","4.491152913804321e-08","6.744470525619332e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:166:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
"Total","315.0","loop fusion","loop_select_fusion.70","1024.0","963.418","0.940837890625","963.418","0.940837890625","4.4185746089643095e-05","0.1972669504903764","0.00637729417552921","0.00637729417552921","0.03167636283004885","0.03167636283004885","0.0","0.1875","0.1875","0.0","0.1875","HBM","963.418","4.4185746089643095e-05","94.50899999999999","6.747816795785809e-05","4.4933812000651114e-08","6.747816795785809e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:166:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
"Total","316.0","loop fusion","loop_select_fusion.69","1024.0","963.386","0.940806640625","963.386","0.940806640625","4.4184278456824455e-05","0.19731113476883322","0.006377506004862018","0.006377506004862018","0.03167741499772676","0.03167741499772676","0.0","0.1875","0.1875","0.0","0.1875","HBM","963.386","4.4184278456824455e-05","94.50900000000001","6.748040932463592e-05","4.493530453010869e-08","6.748040932463592e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:166:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
"Total","317.0","input fusion","input_concatenate_fusion.10","30.0","927.448","30.914933333333334","927.448","30.914933333333334","4.253603507444049e-05","0.19735367080390767","7.608879419654794","7.608879419654794","0.006025066038950831","0.006025066038950831","0.0","1176.14","1176.14","0.0","1176.14","Compute","927.448","4.253603507444049e-05","141926.4","5.361144522551685e-05","5.361144522551685e-05","1.283482009329175e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:300:9
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:431:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:445:16
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:442:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:439:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:451:12
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:460:11
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:300</div>"
"Total","318.0","loop fusion","loop_minimum_multiply_select_fusion","877.0","874.265","0.9968814139110604","874.265","0.9968814139110604","4.009687519338627e-05","0.19739376767910105","0.40125133683722897","0.40125133683722897","0.052317219932761096","0.052317219932761096","0.0","7.142857142857143","7.142857142857143","0.0","7.142857142857143","HBM","874.265","4.009687519338628e-05","3600.342857142857","0.00011144809057314394","2.8271789944452124e-06","0.00011144809057314394","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/diffrax/_integrate.py:1238:12
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:55:14
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:263:37
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:209:19
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:284:7
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:431:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:445:16
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:442:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:439:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:451:12
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/diffrax/_integrate.py:1238</div>"
"Total","319.0","loop fusion","loop_add_fusion.67","1023.0","873.08","0.8534506353861193","873.08","0.8534506353861193","4.004252691557101e-05","0.19743381020601664","0.11365625143171301","0.11365625143171301","0.026189847267099494","0.026189847267099494","0.0","4.041666666666667","4.041666666666667","0.0","4.041666666666667","HBM","873.08","4.004252691557101e-05","2037.1940000000002","5.5790588148066903e-05","8.00811205186019e-07","5.5790588148066903e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:490:18
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:497:19
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:490</div>"
"Total","320.0","loop fusion","loop_slice_fusion.4","1023.0","862.136","0.842752688172043","862.136","0.842752688172043","3.9540596491596104e-05","0.19747335080250822","0.04271715831376952","0.04271715831376952","0.11492997782077304","0.11492997782077304","0.0","0.34615384615384615","0.34615384615384615","0.0","0.34615384615384615","HBM","862.136","3.954059649159611e-05","174.47815384615387","0.00024482811957900116","3.009810599984888e-07","0.00024482811957900116","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:53
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:484:15
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:497:19
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","321.0","loop fusion","loop_abs_compare_fusion","877.0","860.857","0.9815929304446978","860.857","0.9815929304446978","3.948193704237608e-05","0.1975128327395506","0.30256941629097517","0.30256941629097517","0.023719674055556687","0.023719674055556687","0.0","11.88","11.88","0.0","11.88","HBM","860.857","3.948193704237609e-05","5988.09024","5.052853316568842e-05","2.1318755093553785e-06","5.052853316568842e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/diffrax/_integrate.py:1020:19
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:55:14
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:263:37
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:209:19
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:284:7
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:431:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:445:16
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:442:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:439:14
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:451:12
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/diffrax/_integrate.py:1020</div>"
"Total","322.0","loop fusion","loop_slice_fusion.1","1023.0","843.36","0.8243988269794722","843.36","0.8243988269794722","3.867946293525905e-05","0.19755151220248585","0.0436681844052362","0.0436681844052362","0.1174887015728633","0.1174887015728633","0.0","0.34615384615384615","0.34615384615384615","0.0","0.34615384615384615","HBM","843.36","3.867946293525905e-05","174.47815384615384","0.00025027880822111763","3.0768189995121553e-07","0.00025027880822111763","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:53
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:484:15
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:497:19
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","323.0","loop fusion","loop_slice_fusion","1023.0","842.303","0.8233655913978495","842.303","0.8233655913978495","3.863098518871834e-05","0.19759014318767457","0.043722983296984576","0.043722983296984576","0.11763613730271646","0.11763613730271646","0.0","0.34615384615384615","0.34615384615384615","0.0","0.34615384615384615","HBM","842.303","3.863098518871835e-05","174.47815384615384","0.0002505928813044258","3.0806800776307e-07","0.0002505928813044258","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:53
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:484:15
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:497:19
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","324.0","loop fusion","loop_slice_fusion.3","1023.0","842.301","0.8233636363636364","842.301","0.8233636363636364","3.863089346166718e-05","0.19762877408113624","0.04372308711493872","0.04372308711493872","0.11763641662361791","0.11763641662361791","0.0","0.34615384615384615","0.34615384615384615","0.0","0.34615384615384615","HBM","842.301","3.863089346166718e-05","174.47815384615382","0.00025059347632421403","3.0806873925456237e-07","0.00025059347632421403","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:53
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:484:15
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:497:19
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","325.0","loop fusion","loop_add_fusion.80","1024.0","841.405","0.8216845703125","841.405","0.8216845703125","3.858979974274525e-05","0.197667363880879","0.0036510360646775336","0.0036510360646775336","0.018134892308103705","0.018134892308103705","0.0","0.1875","0.1875","0.0","0.1875","HBM","841.405","3.858979974274526e-05","94.50900000000003","3.8631623069522825e-05","2.5724855028222612e-08","3.8631623069522825e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","326.0","loop fusion","loop_add_fusion.76","1024.0","841.347","0.8216279296875","841.347","0.8216279296875","3.8587139658261465e-05","0.19770595102053726","0.003651287756419171","0.003651287756419171","0.01813614247450814","0.01813614247450814","0.0","0.1875","0.1875","0.0","0.1875","HBM","841.347","3.858713965826147e-05","94.509","3.863428622056281e-05","2.5726628424445143e-08","3.863428622056281e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","327.0","loop fusion","loop_slice_fusion.2","1023.0","841.116","0.8222052785923754","841.116","0.8222052785923754","3.857654518385191e-05","0.1977445275657211","0.043784686059948924","0.043784686059948924","0.11780214781134823","0.11780214781134823","0.0","0.34615384615384615","0.34615384615384615","0.0","0.34615384615384615","HBM","841.116","3.857654518385191e-05","174.47815384615387","0.0002509465230733475","3.085027595989818e-07","0.0002509465230733475","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:53
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:484:15
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:497:19
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","328.0","loop fusion","loop_add_fusion.77","1024.0","840.984","0.8212734375","840.984","0.8212734375","3.857049119847502e-05","0.1977830980569196","0.0036528637881339003","0.0036528637881339003","0.018143970708717407","0.018143970708717407","0.0","0.1875","0.1875","0.0","0.1875","HBM","840.984","3.857049119847502e-05","94.509","3.865096221665556e-05","2.5737732994945976e-08","3.865096221665556e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","329.0","loop fusion","loop_add_fusion.74","1024.0","840.829","0.8211220703125","840.829","0.8211220703125","3.856338235200973e-05","0.1978216614392716","0.0036535371639179904","0.0036535371639179904","0.01814731540241833","0.01814731540241833","0.0","0.1875","0.1875","0.0","0.1875","HBM","840.829","3.856338235200974e-05","94.509","3.865808720775789e-05","2.5742477537075487e-08","3.865808720775789e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","330.0","loop fusion","loop_add_fusion.7","1024.0","840.281","0.8205869140625","840.281","0.8205869140625","3.853824913999052e-05","0.1978601996884116","0.003655919864902336","0.003655919864902336","0.018159150406233154","0.018159150406233154","0.0","0.1875","0.1875","0.0","0.1875","HBM","840.281","3.853824913999052e-05","94.50899999999999","3.8683298573705536e-05","2.5759265823006405e-08","3.8683298573705536e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","331.0","loop fusion","loop_add_fusion.75","1024.0","839.964","0.82027734375","839.964","0.82027734375","3.852371040238087e-05","0.19789872339881398","0.0036572995985542237","0.0036572995985542237","0.018166003617416937","0.018166003617416937","0.0","0.1875","0.1875","0.0","0.1875","HBM","839.964","3.852371040238087e-05","94.50899999999999","3.869789753943248e-05","2.5768987295909878e-08","3.869789753943248e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","332.0","loop fusion","loop_add_fusion.71","1024.0","839.642","0.819962890625","839.642","0.819962890625","3.85089423471433e-05","0.19793723234116112","0.003658702161159161","0.003658702161159161","0.018172970221237147","0.018172970221237147","0.0","0.1875","0.1875","0.0","0.1875","HBM","839.642","3.85089423471433e-05","94.509","3.8712738058377094e-05","2.5778869619458825e-08","3.8712738058377094e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","333.0","loop fusion","loop_add_fusion.70","1024.0","839.036","0.81937109375","839.036","0.81937109375","3.8481149050640306e-05","0.19797571349021176","0.0036613446860444604","0.0036613446860444604","0.01818609578432868","0.01818609578432868","0.0","0.1875","0.1875","0.0","0.1875","HBM","839.036","3.8481149050640306e-05","94.509","3.874069862176576e-05","2.5797488600038192e-08","3.874069862176576e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","334.0","loop fusion","loop_add_fusion.145","1021.0","838.652","0.8214025465230167","838.652","0.8214025465230167","3.846353745681663e-05","0.19801417702766858","0.0036522896266866353","0.0036522896266866353","0.01814111881795841","0.01814111881795841","0.0","0.1875","0.1875","0.0","0.1875","HBM","838.652","3.846353745681663e-05","94.509","3.8644887012735667e-05","2.573368750765633e-08","3.8644887012735667e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82</div>"
"Total","335.0","loop fusion","loop_add_fusion.142","1021.0","838.241","0.821","838.241","0.821","3.8444687547802213e-05","0.19805262171521637","0.0036540803897685747","0.0036540803897685747","0.0181500136344064","0.0181500136344064","0.0","0.1875","0.1875","0.0","0.1875","HBM","838.241","3.844468754780222e-05","94.50900000000001","3.866383508204059e-05","2.574630505507485e-08","3.866383508204059e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82</div>"
"Total","336.0","loop fusion","loop_add_fusion.144","1021.0","838.014","0.8207776689520079","838.014","0.8207776689520079","3.843427652749499e-05","0.19809105599174387","0.003655070201691141","0.003655070201691141","0.018154930083409654","0.018154930083409654","0.0","0.1875","0.1875","0.0","0.1875","HBM","838.014","3.843427652749499e-05","94.509","3.867430828483151e-05","2.57532791763276e-08","3.867430828483151e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:82</div>"
