"Rank","Kernel Name","Registers per thread","Shared Mem bytes","Block dim","Grid dim","Theoretical Occupancy %","Op is TensorCore eligible","Kernel uses TensorCore","Op Name","Occurrences","Total Duration (μs)","Avg Duration (μs)","Min Duration (μs)","Max Duration (μs)"
"124.0","loop_divide_fusion_3","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","1988.603","0.895","0.863","1.088"
"125.0","loop_divide_fusion_7","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","1962.721","0.884","0.863","0.991"
"126.0","loop_add_fusion_27","24.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","1941.169","0.874","0.863","0.96"
"127.0","input_concatenate_fusion_7","24.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","1880.736","0.847","0.831","0.928"
"128.0","loop_multiply_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","1819.214","0.819","0.799","1.055"
"129.0","loop_dynamic_update_slice_fusion_34","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/scatter:","1527.0","1806.402","1.182","1.151","1.343"
"130.0","loop_dynamic_update_slice_fusion_35","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/scatter:","1527.0","1710.917","1.12","1.087","1.343"
"131.0","loop_dynamic_update_slice_fusion_128","20.0","0.0","128,1,1","1,1,1","100.0","False","False","","1761.0","1616.795","0.918","0.895","1.12"
"132.0","loop_dynamic_update_slice_fusion_127","20.0","0.0","128,1,1","1,1,1","100.0","False","False","","1761.0","1613.361","0.916","0.895","1.151"
"133.0","loop_divide_multiply_rsqrt_sqrt_transpose_fusion","40.0","0.0","128,1,1","3,1,1","100.0","False","False","","587.0","1591.97","2.712","2.591","2.975"
"134.0","loop_add_subtract_fusion_3","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/sub:","1527.0","1504.827","0.985","0.959","1.088"
"135.0","loop_subtract_fusion_3","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/sub:","1527.0","1498.191","0.981","0.959","1.311"
"136.0","loop_select_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/jit(_where)/select_n:","1536.0","1442.294","0.938","0.927","1.216"
"137.0","loop_dynamic_update_slice_fusion_37","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/scatter:","1527.0","1409.271","0.922","0.895","0.96"
"138.0","loop_concatenate_fusion_2","17.0","0.0","6,1,1","1,1,1","9.375","False","False","","1024.0","1294.842","1.264","1.215","1.28"
"139.0","loop_and_gather_select_fusion","26.0","0.0","8,1,1","1,1,1","12.5","False","False","","1245.0","1277.863","1.026","0.895","1.248"
"140.0","input_scatter_fusion_1","16.0","0.0","32,1,1","1,1,1","50.0","False","False","","1245.0","1254.984","1.008","0.959","1.215"
"141.0","loop_multiply_fusion_10","25.0","0.0","128,1,1","6,1,1","100.0","False","False","","587.0","1228.348","2.092","1.631","2.367"
"142.0","loop_minimum_fusion_1","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","","907.0","1222.821","1.348","1.311","1.376"
"143.0","loop_dynamic_update_slice_fusion_207","40.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","1196.222","2.037","2.015","2.111"
"144.0","loop_add_convert_divide_dynamic_slice_fusion","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1024.0","1181.595","1.153","1.119","1.184"
"145.0","loop_dynamic_update_slice_fusion_202","36.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","1173.798","1.999","1.727","3.071"
"146.0","input_scatter_fusion","16.0","0.0","128,1,1","72,1,1","100.0","False","False","","1245.0","1138.433","0.914","0.895","1.088"
"147.0","loop_select_fusion_33","18.0","0.0","8,1,1","1,1,1","12.5","False","False","","587.0","1054.517","1.796","1.056","3.006"
"148.0","loop_multiply_fusion_21","40.0","0.0","128,1,1","40016,1,1","100.0","False","False","","1.0","1040.087","1040.087","1040.087","1040.087"
"149.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(while)/body/add:","1277.0","1038.331","0.813","0.799","0.832"
"150.0","input_scatter_fusion_29","16.0","0.0","32,1,1","1,1,1","50.0","False","False","","1174.0","1011.249","0.861","0.767","1.184"
"151.0","loop_add_fusion_58","16.0","0.0","128,1,1","72,1,1","100.0","False","False","","1174.0","1010.328","0.86","0.831","0.96"
"152.0","loop_log_fusion_7","20.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","985.333","1.678","1.503","1.855"
"153.0","loop_dynamic_update_slice_fusion_50","16.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/scatter:","1024.0","977.206","0.954","0.927","1.087"
"154.0","loop_divide_transpose_fusion","27.0","0.0","128,1,1","3,1,1","100.0","False","False","","587.0","971.083","1.654","1.631","1.823"
"155.0","loop_divide_subtract_fusion","28.0","0.0","128,1,1","15,1,1","100.0","False","False","","587.0","939.543","1.6","1.343","1.951"
"156.0","input_scatter_fusion_26","16.0","0.0","128,1,1","576,1,1","100.0","False","False","","587.0","932.256","1.588","1.535","1.823"
"157.0","input_scatter_fusion_28","16.0","0.0","128,1,1","576,1,1","100.0","False","False","","587.0","923.701","1.573","1.535","1.76"
"158.0","loop_minimum_multiply_select_fusion","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/min:","907.0","897.924","0.989","0.959","1.024"
"159.0","loop_dynamic_update_slice_fusion_199","26.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","857.558","1.46","1.439","1.6"
"160.0","input_scatter_fusion_25","28.0","0.0","128,1,1","8,1,1","100.0","False","False","","587.0","855.618","1.457","1.439","1.568"
"161.0","loop_and_fusion_2","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1024.0","841.078","0.821","0.767","0.864"
"162.0","loop_add_fusion_59","20.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","830.643","1.415","1.375","1.472"
"163.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/add:","1018.0","828.009","0.813","0.799","0.832"
"164.0","loop_transpose_fusion","25.0","0.0","128,1,1","2,1,1","100.0","False","False","","587.0","810.083","1.38","1.343","1.6"
"165.0","input_scatter_fusion_23","28.0","0.0","128,1,1","8,1,1","100.0","False","False","","587.0","802.143","1.366","1.343","1.471"
"166.0","input_reduce_fusion_1","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","1024.0","799.911","0.781","0.735","1.056"
"167.0","input_transpose_fusion_13","46.0","8448.0","128,1,1","12,1,1","83.33329772949219","False","False","","587.0","797.767","1.359","1.343","1.407"
"168.0","input_transpose_fusion_11","46.0","8448.0","128,1,1","12,1,1","83.33329772949219","False","False","","587.0","767.341","1.307","1.279","1.568"
"169.0","loop_add_fusion_60","20.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","765.968","1.304","1.279","1.503"
"170.0","wrapped_convert","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/convert_element_type:","919.0","762.465","0.829","0.799","0.959"
"171.0","loop_abs_convert_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","907.0","759.917","0.837","0.831","0.864"
"172.0","loop_dynamic_update_slice_fusion_170","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","757.347","1.29","1.247","1.472"
"173.0","loop_dynamic_update_slice_fusion_155","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","756.13","1.288","1.247","1.471"
"174.0","loop_dynamic_update_slice_fusion_156","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","755.835","1.287","1.247","1.376"
"175.0","loop_dynamic_update_slice_fusion_194","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","754.745","1.285","1.247","1.44"
"176.0","loop_dynamic_update_slice_fusion_142","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","754.697","1.285","1.247","1.504"
"177.0","loop_dynamic_update_slice_fusion_169","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","754.41","1.285","1.247","1.504"
"178.0","loop_dynamic_update_slice_fusion_141","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","753.459","1.283","1.247","1.408"
"179.0","loop_dynamic_update_slice_fusion_183","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","752.75","1.282","1.247","1.343"
"180.0","loop_dynamic_update_slice_fusion_184","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","752.444","1.281","1.247","1.439"
"181.0","wrapped_convert","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/convert_element_type:","907.0","733.886","0.809","0.799","0.928"
"182.0","loop_dynamic_update_slice_fusion_197","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","725.319","1.235","1.215","1.376"
"183.0","loop_dynamic_update_slice_fusion_198","25.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","721.192","1.228","1.215","1.312"
"184.0","input_concatenate_fusion_9","80.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/concatenate:","30.0","716.23","23.874","23.765","25.396"
"185.0","loop_select_fusion_32","16.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","708.984","1.207","1.183","1.344"
"186.0","loop_add_fusion_61","20.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","698.039","1.189","1.151","1.279"
"187.0","loop_dynamic_update_slice_fusion_52","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","","634.0","684.813","1.08","0.991","1.503"
"188.0","wrapped_slice_5","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","","907.0","683.46","0.753","0.735","0.768"
"189.0","loop_divide_multiply_fusion","23.0","0.0","8,1,1","1,1,1","12.5","False","False","","587.0","681.629","1.161","1.056","1.312"
"190.0","input_reduce_fusion_10","18.0","0.0","256,1,1","1,1,1","100.0","False","False","","587.0","675.985","1.151","1.119","1.28"
"191.0","loop_dynamic_update_slice_fusion_203","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","646.885","1.102","0.767","9.212"
"192.0","input_scatter_fusion_24","24.0","0.0","128,1,1","11,1,1","100.0","False","False","","587.0","644.946","1.098","1.055","1.248"
"193.0","loop_add_fusion_62","16.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","626.206","1.066","1.024","1.152"
"194.0","loop_select_fusion_2","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(while)/body/jit(_where)/select_n:","640.0","618.852","0.966","0.927","1.376"
"195.0","input_reduce_fusion_22","16.0","0.0","8,1,1","1,1,1","12.5","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/reduce_or:","592.0","610.535","1.031","0.863","1.312"
"196.0","loop_dynamic_update_slice_fusion_57","29.0","0.0","128,1,1","64,1,1","100.0","False","False","","317.0","607.717","1.917","1.696","3.135"
"197.0","loop_divide_fusion_42","25.0","0.0","128,1,1","11,1,1","100.0","False","False","","587.0","604.875","1.03","0.928","1.216"
"198.0","loop_dynamic_update_slice_fusion_208","18.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","600.275","1.022","0.991","1.119"
"199.0","loop_dynamic_update_slice_fusion_209","18.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","598.789","1.02","0.991","1.088"
"200.0","input_reduce_fusion_19","16.0","0.0","256,1,1","36,1,1","100.0","False","False","","587.0","597.943","1.018","0.991","1.087"
"201.0","loop_dynamic_update_slice_fusion_205","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","595.736","1.014","0.959","4.862"
"202.0","loop_add_subtract_fusion_4","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","","634.0","591.63","0.933","0.895","1.6"
"203.0","loop_divide_fusion_43","26.0","0.0","128,1,1","8,1,1","100.0","False","False","","587.0","586.583","0.999","0.959","1.184"
"204.0","loop_dynamic_update_slice_fusion_200","22.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","585.16","0.996","0.959","1.151"
"205.0","loop_convert_fusion_5","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/convert_element_type:","592.0","571.667","0.965","0.799","1.247"
"206.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/add:","592.0","550.251","0.929","0.799","1.152"
"207.0","loop_add_fusion_63","16.0","0.0","128,1,1","72,1,1","100.0","False","False","","587.0","540.906","0.921","0.895","1.12"
"208.0","input_reduce_fusion_3","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","634.0","536.713","0.846","0.831","1.44"
"209.0","loop_add_fusion_64","16.0","0.0","128,1,1","72,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_factor))/lu:","587.0","531.37","0.905","0.895","0.928"
"210.0","loop_dynamic_update_slice_fusion_195","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","501.145","0.853","0.831","1.024"
"211.0","loop_select_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/jit(_where)/select_n:","512.0","494.627","0.966","0.959","1.311"
"212.0","input_reduce_fusion_20","16.0","288.0","128,1,1","1,1,1","100.0","False","False","","587.0","492.667","0.839","0.831","0.992"
"213.0","loop_dynamic_update_slice_fusion_201","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","489.305","0.833","0.799","0.959"
"214.0","loop_dynamic_update_slice_fusion_196","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","487.088","0.829","0.799","0.928"
"215.0","input_reduce_fusion_2","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","634.0","479.28","0.755","0.735","1.183"
"216.0","loop_dynamic_update_slice_fusion_59","18.0","0.0","128,1,1","64,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/scatter:","317.0","479.057","1.511","1.471","1.568"
"217.0","jax::cuda::(anonymous namespace)::MakeBatchPointersAsyncKernel(char*, void**, long, long)","24.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/cond/branch_1_fun/while/body/cond/branch_1_fun/vmap(jit(lu_factor))/lu:","587.0","471.716","0.803","0.767","0.832"
"218.0","input_scatter_fusion_31","16.0","0.0","32,1,1","1,1,1","50.0","False","False","","587.0","471.325","0.802","0.767","0.928"
"219.0","loop_dynamic_update_slice_fusion_204","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","587.0","449.947","0.766","0.735","0.832"
"220.0","input_scatter_fusion_30","16.0","0.0","128,1,1","8,1,1","100.0","False","False","","587.0","449.196","0.765","0.735","0.896"
"221.0","input_scatter_fusion_32","16.0","0.0","32,1,1","1,1,1","50.0","False","False","","587.0","395.868","0.674","0.639","0.863"
"222.0","input_scatter_fusion_33","16.0","0.0","128,1,1","11,1,1","100.0","False","False","","587.0","392.889","0.669","0.639","0.736"
"223.0","input_reduce_fusion_36","40.0","128.0","512,1,1","2501,1,1","100.0","False","False","","1.0","380.552","380.552","380.552","380.552"
"224.0","loop_broadcast_fusion","16.0","0.0","72,1,1","1,1,1","75.0","False","False","","587.0","371.662","0.633","0.607","0.8"
"225.0","loop_dynamic_slice_fusion_7","16.0","0.0","128,1,1","64,1,1","100.0","False","False","","317.0","367.458","1.159","1.119","1.471"
"226.0","loop_dynamic_update_slice_fusion_51","27.0","0.0","128,1,1","1,1,1","100.0","False","False","","317.0","356.37","1.124","1.087","1.28"
"227.0","loop_select_fusion_5","16.0","0.0","128,1,1","64,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/jit(_where)/select_n:","320.0","339.191","1.059","1.023","1.312"
"228.0","loop_dynamic_update_slice_fusion_53","18.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(while)/body/scatter:","317.0","335.852","1.059","1.023","1.184"
"229.0","loop_dynamic_slice_fusion_6","16.0","0.0","128,1,1","64,1,1","100.0","False","False","","317.0","324.649","1.024","0.991","1.215"
"230.0","loop_subtract_fusion_4","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","317.0","304.552","0.96","0.927","0.992"
"231.0","loop_dynamic_slice_fusion_4","16.0","0.0","128,1,1","1,1,1","100.0","False","False","","317.0","299.222","0.943","0.927","0.96"
"232.0","loop_select_fusion_1","16.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_source_function)/jit(compute_source_term_isw)/vmap(while)/body/jit(_where)/select_n:","320.0","297.916","0.93","0.895","1.183"
"233.0","loop_dynamic_update_slice_fusion_48","46.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter:","30.0","168.405","5.613","5.533","5.822"
"234.0","input_reduce_fusion_24","40.0","64.0","256,1,1","10240,1,1","100.0","False","False","","1.0","161.197","161.197","161.197","161.197"
"235.0","loop_dynamic_update_slice_fusion_54","27.0","0.0","128,1,1","3,1,1","100.0","False","False","","125.0","145.114","1.16","1.12","1.184"
"236.0","loop_dynamic_update_slice_fusion_56","18.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/scatter:","125.0","140.471","1.123","1.088","1.152"
"237.0","loop_dynamic_update_slice_fusion_55","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","","125.0","133.944","1.071","1.023","1.216"
"238.0","loop_select_fusion_3","16.0","0.0","128,1,1","3,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/jit(_where)/select_n:","128.0","126.907","0.991","0.959","1.216"
"239.0","loop_subtract_fusion_5","22.0","0.0","128,1,1","3,1,1","100.0","False","False","","125.0","126.097","1.008","0.991","1.152"
"240.0","void row_rotate_batch_32x16_phase1<double>(long, int const*, int const*, long, double*, long, double const*, int*)","64.0","24576.0","32,16,1","1,1,1","66.66670227050781","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","124.842","24.968","24.949","24.982"
"241.0","loop_select_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/vmap(while)/body/jit(_where)/select_n:","128.0","124.609","0.973","0.959","1.279"
"242.0","memcpy32_post","16.0","0.0","256,1,1","72,1,1","100.0","False","False","","128.0","124.022","0.968","0.767","1.791"
"243.0","void column_rotate_batch<double, 5, 3>(long, int const*, int const*, long, double*, long, double*, long, double const*, int*)","126.0","16384.0","32,8,1","1,2,1","33.33330154418945","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","123.691","24.738","24.694","24.789"
"244.0","loop_dynamic_slice_fusion_5","18.0","0.0","128,1,1","3,1,1","100.0","False","False","","125.0","123.644","0.989","0.959","1.024"
"245.0","loop_broadcast_reverse_fusion","40.0","0.0","128,1,1","5120,1,1","100.0","False","False","","1.0","123.609","123.609","123.609","123.609"
"246.0","loop_real_slice_fusion","188.0","0.0","128,1,1","20,1,1","16.66670036315918","False","False","","1.0","122.873","122.873","122.873","122.873"
"247.0","void syevbj_batch_32x16<double, double>(long, int const*, int const*, int const*, long, double const*, long, double, double*, int*, double, int)","40.0","21120.0","32,16,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/vmap(jit(eigh))/eigh:","5.0","116.589","23.317","15.801","25.237"
"248.0","loop_add_subtract_fusion_5","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","","125.0","115.959","0.927","0.895","1.151"
"249.0","loop_concatenate_fusion","58.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_1_fun/concatenate:","12.0","106.995","8.916","8.796","9.212"
"250.0","input_reduce_fusion_5","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","125.0","106.183","0.849","0.831","0.96"
"251.0","input_transpose_fusion_16","44.0","8448.0","128,1,1","2560,1,1","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/mul:","1.0","104.735","104.735","104.735","104.735"
"252.0","loop_concatenate_fusion_1","16.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_1_fun/concatenate:","105.0","97.557","0.929","0.895","0.96"
"253.0","input_reduce_fusion_4","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","125.0","94.565","0.756","0.735","0.928"
"254.0","input_divide_pad_reduce_select_fusion","148.0","48.0","64,1,1","1,1,1","25.0","False","False","","1.0","88.474","88.474","88.474","88.474"
"255.0","input_transpose_fusion_17","44.0","8448.0","128,1,1","2560,1,1","83.33329772949219","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(compute_theta_ell)/div:","1.0","84.869","84.869","84.869","84.869"
"256.0","loop_add_divide_fusion","32.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/while/body/div:","36.0","79.614","2.211","2.175","2.463"
"257.0","loop_add_power_fusion","26.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(while)/body/pow:","36.0","70.146","1.948","1.919","2.143"
"258.0","loop_dynamic_update_slice_fusion_49","27.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter:","30.0","69.09","2.303","2.271","2.463"
"259.0","loop_add_fusion_6","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/add:","48.0","64.895","1.351","0.8","1.951"
"260.0","input_add_divide_select_sqrt_transpose_fusion","128.0","8448.0","128,1,1","40,1,1","33.33330154418945","False","False","","1.0","57.837","57.837","57.837","57.837"
"261.0","loop_add_clamp_divide_log_multiply_subtract_fusion","72.0","0.0","128,1,1","320,1,1","58.33330154418945","False","False","","1.0","55.055","55.055","55.055","55.055"
"262.0","input_reduce_fusion_22","16.0","0.0","8,1,1","1,1,1","12.5","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/reduce_or:","48.0","54.856","1.142","0.863","1.567"
"263.0","input_transpose_fusion_14","96.0","16896.0","128,1,1","1280,1,1","41.66669845581055","False","False","","1.0","53.551","53.551","53.551","53.551"
"264.0","loop_convert_fusion_6","76.0","0.0","1,1,1","1,1,1","1.5625","False","False","","6.0","50.122","8.353","8.316","8.413"
"265.0","input_reduce_fusion_43","48.0","0.0","256,1,1","64,1,1","83.33329772949219","False","False","","1.0","45.772","45.772","45.772","45.772"
"266.0","loop_divide_fusion","26.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_background)/jit(evaluate_thermo)/vmap(while)/body/div:","36.0","41.612","1.155","1.119","1.184"
"267.0","input_scatter_fusion_37","22.0","0.0","128,1,1","640,1,1","100.0","False","False","","2.0","41.043","20.521","20.473","20.57"
"268.0","input_log_multiply_reduce_subtract_fusion","72.0","32.0","64,1,1","1,1,1","58.33330154418945","False","False","","1.0","40.558","40.558","40.558","40.558"
"269.0","loop_convert_fusion_5","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(main)/jit(evolve_perturbations_batched)/vmap(jit(diffeqsolve))/outer-loop/while/body/checkpoint/cond/branch_1_fun/while/body/checkpoint/convert_element_type:","48.0","39.759","0.828","0.799","0.864"
"270.0","loop_broadcast_fusion_10","16.0","0.0","128,1,1","5760,1,1","100.0","False","False","","1.0","36.272","36.272","36.272","36.272"
"271.0","loop_pad_fusion_7","30.0","0.0","128,1,1","5760,1,1","100.0","False","False","","1.0","35.605","35.605","35.605","35.605"
"272.0","wrapped_transpose","30.0","8448.0","128,1,1","3840,1,1","100.0","False","False","","1.0","33.557","33.557","33.557","33.557"
