"Step","Rank","Category","Operation","# Occurrences","Total Time (us)","Avg. time (us)","Total self time (us)","Avg. self time (us)","Total self time (%)","Cumulative total self time (%)","Normalized FLOP Rate (GFLOP/s)","Model FLOP Rate (GFLOP/s)","Memory BW (GiB/s)","HBM BW (GiB/s)","SHM/L1 BW (GiB/s)","Operational Intensity (FLOP/Byte)","HBM Operational Intensity (FLOP/Byte)","SHM/L1 Operational Intensity (FLOP/Byte)","Bottleneck Operational Intensity (FLOP/Byte)","Bound by","Total Time per core (us)","Total Time (%)","Optimal FLOP Rate (GFLOP/s)","Roofline efficiency (%)","FLOP Rate / Peak (%)","Max memory BW utilization (among supported memories) (%)","Include Infeed/Outfeed","Program ID","Source Info"
"Total","394.0","loop fusion","loop_dynamic_update_slice_fusion.13","6.0","5.088","0.848","5.088","0.848","6.610449370634726e-07","0.8116535053808481","0.0","0.0","17.985068964508343","17.985068964508343","0.0","0.0","0.0","0.0","0.0","HBM","5.088","6.610449370634726e-07","0.0","0.03831246380248901","0.0","0.03831246380248901","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:45
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","395.0","loop fusion","loop_dynamic_update_slice_fusion.45","6.0","5.023","0.8371666666666666","5.023","0.8371666666666666","6.525999840546034e-07","0.8116541579808322","0.0","0.0","18.21780427860212","18.21780427860212","0.0","0.0","0.0","0.0","0.0","HBM","5.023","6.525999840546035e-07","0.0","0.03880824523732114","0.0","0.03880824523732114","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:45
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","396.0","loop fusion","loop_dynamic_update_slice_fusion.43","6.0","5.022","0.8370000000000001","5.022","0.8370000000000001","6.524700617006209e-07","0.8116548104508938","0.0","0.0","18.2214318780204","18.2214318780204","0.0","0.0","0.0","0.0","0.0","HBM","5.022","6.524700617006209e-07","0.0","0.038815972884720044","0.0","0.038815972884720044","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:45
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","397.0","loop fusion","loop_dynamic_update_slice_fusion.44","6.0","5.021","0.8368333333333333","5.021","0.8368333333333333","6.523401393466383e-07","0.8116554627910332","0.0","0.0","18.22506092240957","18.22506092240957","0.0","0.0","0.0","0.0","0.0","HBM","5.021","6.523401393466383e-07","0.0","0.03882370361024976","0.0","0.03882370361024976","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:45
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","398.0","loop fusion","loop_dynamic_update_slice_fusion.47","6.0","4.99","0.8316666666666667","4.99","0.8316666666666667","6.483125463731777e-07","0.8116561111035796","0.0","0.0","18.33828274377123","18.33828274377123","0.0","0.0","0.0","0.0","0.0","HBM","4.99","6.483125463731777e-07","0.0","0.03906489295131544","0.0","0.03906489295131544","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:45
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","399.0","loop fusion","loop_dynamic_update_slice_fusion.46","6.0","4.989","0.8315","4.989","0.8315","6.48182624019195e-07","0.8116567592862036","0.0","0.0","18.34195848695499","18.34195848695499","0.0","0.0","0.0","0.0","0.0","HBM","4.989","6.481826240191951e-07","0.0","0.0390727231563568","0.0","0.0390727231563568","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:45
/home/lawrence/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:488:21
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:237:82
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","400.0","data formatting","copy.1386","6.0","4.926","0.8210000000000001","4.926","0.8210000000000001","6.399975157182912e-07","0.8116573992837194","0.0","0.0","0.0181500136344064","0.0181500136344064","0.0","0.0","0.0","0.0","0.0","HBM","4.926","6.399975157182912e-07","0.0","3.866383508204059e-05","0.0","3.866383508204059e-05","True","7",""
"Total","401.0","data formatting","copy.1422","6.0","4.894","0.8156666666666667","4.894","0.8156666666666667","6.35840000390848e-07","0.8116580351237198","0.0","0.0","0.018268689653266435","0.018268689653266435","0.0","0.0","0.0","0.0","0.0","HBM","4.894","6.358400003908481e-07","0.0","3.8916643157771146e-05","0.0","3.8916643157771146e-05","True","7",""
"Total","402.0","data formatting","copy.1431","6.0","4.894","0.8156666666666667","4.894","0.8156666666666667","6.35840000390848e-07","0.8116586709637202","0.0","0.0","0.018268689653266435","0.018268689653266435","0.0","0.0","0.0","0.0","0.0","HBM","4.894","6.358400003908481e-07","0.0","3.8916643157771146e-05","0.0","3.8916643157771146e-05","True","7",""
"Total","403.0","data formatting","copy.1413","6.0","4.892","0.8153333333333334","4.892","0.8153333333333334","6.355801556828828e-07","0.811659306543876","0.0","0.0","0.0182761584552506","0.0182761584552506","0.0","0.0","0.0","0.0","0.0","HBM","4.892","6.355801556828828e-07","0.0","3.8932553477950116e-05","0.0","3.8932553477950116e-05","True","7",""
"Total","404.0","data formatting","copy.774","6.0","4.863","0.8105000000000001","4.863","0.8105000000000001","6.318124074173874e-07","0.8116599383562834","0.0","0.0","0.01838514644521611","0.01838514644521611","0.0","0.0","0.0","0.0","0.0","HBM","4.863","6.318124074173874e-07","0.0","3.916472375367715e-05","0.0","3.916472375367715e-05","True","7",""
"Total","405.0","data formatting","copy.810","6.0","4.863","0.8105000000000001","4.863","0.8105000000000001","6.318124074173874e-07","0.8116605701686908","0.0","0.0","0.01838514644521611","0.01838514644521611","0.0","0.0","0.0","0.0","0.0","HBM","4.863","6.318124074173874e-07","0.0","3.916472375367715e-05","0.0","3.916472375367715e-05","True","7",""
"Total","406.0","data formatting","copy.1395","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.8116612018511759","0.0","0.0","0.018388927841029603","0.018388927841029603","0.0","0.0","0.0","0.0","0.0","HBM","4.862","6.316824850634048e-07","0.0","3.917277902388564e-05","0.0","3.917277902388564e-05","True","7",""
"Total","407.0","data formatting","copy.1404","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.811661833533661","0.0","0.0","0.018388927841029603","0.018388927841029603","0.0","0.0","0.0","0.0","0.0","HBM","4.862","6.316824850634048e-07","0.0","3.917277902388564e-05","0.0","3.917277902388564e-05","True","7",""
"Total","408.0","data formatting","copy.783","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.811662465216146","0.0","0.0","0.018388927841029603","0.018388927841029603","0.0","0.0","0.0","0.0","0.0","HBM","4.862","6.316824850634048e-07","0.0","3.917277902388564e-05","0.0","3.917277902388564e-05","True","7",""
"Total","409.0","data formatting","copy.801","6.0","4.862","0.8103333333333333","4.862","0.8103333333333333","6.316824850634048e-07","0.8116630968986311","0.0","0.0","0.018388927841029603","0.018388927841029603","0.0","0.0","0.0","0.0","0.0","HBM","4.862","6.316824850634048e-07","0.0","3.917277902388564e-05","0.0","3.917277902388564e-05","True","7",""
"Total","410.0","loop fusion","loop_multiply_pad_slice_fusion.5","1.0","4.862","4.862","4.862","4.862","6.316824850634048e-07","0.8116637285811162","1436.4730563554092","1436.4730563554092","10.953671350639969","10.953671350639969","0.0","122.13437325125909","122.13437325125909","0.0","122.13437325125909","HBM","4.862","6.316824850634048e-07","61561.586568550636","0.02333391870522788","0.010121253384538812","0.02333391870522788","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:62:17
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:168:43
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:62</div>"
"Total","411.0","data formatting","copy.819","6.0","4.832","0.8053333333333333","4.832","0.8053333333333333","6.277848144439267e-07","0.8116643563659307","0.0","0.0","0.01850309750891679","0.01850309750891679","0.0","0.0","0.0","0.0","0.0","HBM","4.832","6.277848144439268e-07","0.0","3.941598750292466e-05","0.0","3.941598750292466e-05","True","7",""
"Total","412.0","data formatting","copy.792","6.0","4.829","0.8048333333333333","4.829","0.8048333333333333","6.273950473819789e-07","0.8116649837609781","0.0","0.0","0.01851459249597969","0.01851459249597969","0.0","0.0","0.0","0.0","0.0","HBM","4.829","6.27395047381979e-07","0.0","3.9440474552522666e-05","0.0","3.9440474552522666e-05","True","7",""
"Total","413.0","loop fusion","loop_dynamic_update_slice_fusion.38","6.0","4.797","0.7995","4.797","0.7995","6.232375320545357e-07","0.8116656069985101","0.0","0.0","0.02795715045750029","0.02795715045750029","0.0","0.0","0.0","0.0","0.0","HBM","4.797","6.232375320545357e-07","0.0","5.955536323143589e-05","0.0","5.955536323143589e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","414.0","loop fusion","loop_dynamic_update_slice_fusion.12","6.0","4.767","0.7945000000000001","4.767","0.7945000000000001","6.193398614350577e-07","0.8116662263383715","0.0","0.0","0.028133092247667066","0.028133092247667066","0.0","0.0","0.0","0.0","0.0","HBM","4.767","6.193398614350577e-07","0.0","5.993016098619634e-05","0.0","5.993016098619634e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","415.0","loop fusion","loop_dynamic_update_slice_fusion.39","6.0","4.767","0.7945000000000001","4.767","0.7945000000000001","6.193398614350577e-07","0.8116668456782329","0.0","0.0","0.028133092247667066","0.028133092247667066","0.0","0.0","0.0","0.0","0.0","HBM","4.767","6.193398614350577e-07","0.0","5.993016098619634e-05","0.0","5.993016098619634e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","416.0","loop fusion","loop_dynamic_update_slice_fusion.41","6.0","4.765","0.7941666666666666","4.765","0.7941666666666666","6.190800167270924e-07","0.8116674647582496","0.0","0.0","0.028144900471065878","0.028144900471065878","0.0","0.0","0.0","0.0","0.0","HBM","4.765","6.190800167270925e-07","0.0","5.99553153035043e-05","0.0","5.99553153035043e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","417.0","loop fusion","loop_dynamic_update_slice_fusion.40","6.0","4.764","0.794","4.764","0.794","6.189500943731099e-07","0.811668083708344","0.0","0.0","0.02815080830071975","0.02815080830071975","0.0","0.0","0.0","0.0","0.0","HBM","4.764","6.189500943731099e-07","0.0","5.996790038228336e-05","0.0","5.996790038228336e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","418.0","loop fusion","loop_dynamic_update_slice_fusion.42","6.0","4.735","0.7891666666666667","4.735","0.7891666666666667","6.151823461076146e-07","0.81166869889069","0.0","0.0","0.028323220854198288","0.028323220854198288","0.0","0.0","0.0","0.0","0.0","HBM","4.735","6.151823461076146e-07","0.0","6.033518002559619e-05","0.0","6.033518002559619e-05","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150:23
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:150</div>"
"Total","419.0","call","call.574","5.0","4.734","0.9468","4.734","0.9468","6.150524237536318e-07","0.8116693139431138","1902.4767638360795","1902.4767638360795","49.90661401108039","33.278945230662096","0.0","35.502700252286346","53.241457791440055","0.0","53.241457791440055","HBM","4.734","6.150524237536319e-07","26836.250316859776","0.0708920486794258","0.013404671462364152","0.0708920486794258","True","7",""
"Total","420.0","loop fusion","loop_multiply_fusion.22","1.0","4.67","4.67","4.67","4.67","6.067373930987454e-07","0.8116699206805069","38524.98501070664","38524.98501070664","131.30252315349702","131.30252315349702","0.0","273.25589307411906","273.25589307411906","0.0","273.25589307411906","HBM","4.67","6.067373930987455e-07","137734.08639222354","0.2797055254789983","0.27144340313505194","0.2797055254789983","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:56:16
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:442:14
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:445:9
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:609:9
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:1056:21
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:56</div>"
"Total","421.0","loop fusion","loop_multiply_fusion.23","1.0","4.415","4.415","4.415","4.415","5.736071928331822e-07","0.8116704942876998","40365.66251415628","40365.66251415628","137.59020095773351","137.59020095773351","0.0","273.22768974145123","273.22768974145123","0.0","273.22768974145123","HBM","4.415","5.736071928331823e-07","137719.870558799","0.29309977093626666","0.28441264284978895","0.29309977093626666","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:56:16
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:735:18
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:739:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:1063:24
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:56</div>"
"Total","422.0","data formatting","copy.533","5.0","4.0","0.8","4.0","0.8","5.196894159304029e-07","0.8116710139771157","0.0","0.0","0.14901161193847656","0.14901161193847656","0.0","0.0","0.0","0.0","0.0","HBM","4.0","5.196894159304029e-07","0.0","0.0003174300860235533","0.0","0.0003174300860235533","True","7",""
"Total","423.0","data formatting","copy.534","5.0","3.999","0.7998000000000001","3.999","0.7998000000000001","5.195594935764203e-07","0.8116715335366093","0.0","0.0","0.14904887415701581","0.14904887415701581","0.0","0.0","0.0","0.0","0.0","HBM","3.999","5.195594935764203e-07","0.0","0.00031750946338940063","0.0","0.00031750946338940063","True","7",""
"Total","424.0","data formatting","copy.531","5.0","3.997","0.7994","3.997","0.7994","5.192996488684551e-07","0.8116720528362581","0.0","0.0","0.018640431816171695","0.018640431816171695","0.0","0.0","0.0","0.0","0.0","HBM","3.997","5.192996488684552e-07","0.0","3.9708542159563825e-05","0.0","3.9708542159563825e-05","True","7",""
"Total","425.0","loop fusion","loop_clamp_fusion.2","1.0","3.103","3.103","3.103","3.103","4.031490644080101e-07","0.8116724559853224","2746.5797615211086","2746.5797615211086","14.74268928943355","14.74268928943355","0.0","173.5064535830619","173.5064535830619","0.0","173.5064535830619","HBM","3.103","4.031490644080101e-07","87455.58091563519","0.03140542584893034","0.019352141402312104","0.03140542584893034","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:139:18
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:159:14
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:75:20
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:25
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:130:26
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:55:15
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/jax_cosmo/scipy/integrate.py:147:26
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:183:8
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:233:12
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:139</div>"
"Total","426.0","data formatting","copy.1666","3.0","2.782","0.9273333333333333","2.782","0.9273333333333333","3.6144398877959525e-07","0.8116728174293112","0.0","0.0","0.01606882946856325","0.01606882946856325","0.0","0.0","0.0","0.0","0.0","HBM","2.782","3.6144398877959525e-07","0.0","3.423041905358231e-05","0.0","3.423041905358231e-05","True","7",""
"Total","427.0","loop fusion","loop_multiply_pad_slice_fusion.4","1.0","2.623","2.623","2.623","2.623","3.4078633449636174e-07","0.8116731582156457","1876.971025543271","1876.971025543271","23.235131255370533","23.235131255370533","0.0","75.23372555012224","75.23372555012224","0.0","75.23372555012224","HBM","2.623","3.4078633449636174e-07","37921.40889608802","0.049496342044846854","0.013224960441068547","0.049496342044846854","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:62:17
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:248:40
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:62</div>"
"Total","428.0","loop fusion","loop_dynamic_update_slice_fusion.235","1.0","2.495","2.495","2.495","2.495","3.2415627318658886e-07","0.8116734823719188","0.0","0.0","244.62988476953905","244.62988476953905","0.0","0.0","0.0","0.0","0.0","HBM","2.495","3.2415627318658886e-07","0.0","0.5211196923256409","0.0","0.5211196923256409","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:255:8
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:1173:25
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:1172:19
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:1171:13
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:1030:13
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:255</div>"
"Total","429.0","loop fusion","loop_multiply_slice_subtract_fusion","1.0","2.143","2.143","2.143","2.143","2.7842360458471333e-07","0.8116737607955234","5724.2697153523095","5724.2697153523095","285.256760063652","285.256760063652","0.0","18.688922947542903","18.688922947542903","0.0","18.688922947542903","HBM","2.143","2.784236045847134e-07","9420.114233863103","0.6076645753163906","0.04033266337589279","0.6076645753163906","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:64
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:766:17
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:770:15
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:1063:24
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","430.0","loop fusion","loop_multiply_pad_fusion","1.0","2.079","2.079","2.079","2.079","2.7010857392982696e-07","0.8116740309040974","2175.8903318903317","2175.8903318903317","18.323626066412473","18.323626066412473","0.0","110.59250929004499","110.59250929004499","0.0","110.59250929004499","HBM","2.079","2.701085739298269e-07","55743.933122628594","0.03903367075128494","0.015331117620755065","0.03903367075128494","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:62:17
/home/lawrence/git/DISCO-EB/src/discoeb/background.py:320:17
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:987:12
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:62</div>"
"Total","431.0","input fusion","input_reduce_fusion.55","1.0","2.047","2.047","2.047","2.047","2.6595105860238373e-07","0.811674296855156","15.007327796775769","15.007327796775769","9.377831415717754","9.377831415717754","0.0","1.4903939452745973","1.4903939452745973","0.0","1.4903939452745973","HBM","2.047","2.6595105860238373e-07","751.2300873277702","0.019977005780158406","0.00010574021321456593","0.019977005780158406","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_errors.py:118:15
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_ad.py:776:19
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_ad.py:819:15
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_errors.py:336:16
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:55:14
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:263:37
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_jit.py:209:19
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_errors.py:267:15
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_errors.py:246:11
/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/diffrax/_integrate.py:1201:13
'>/home/lawrence/git/DISCO-EB/.venv/lib/python3.13/site-packages/equinox/_errors.py:118</div>"
"Total","432.0","input fusion","input_reduce_fusion.52","1.0","1.887","1.887","1.887","1.887","2.451634819651676e-07","0.811674542018638","14.647058823529411","14.647058823529411","4.054979476969143","4.054979476969143","0.0","3.36404576436222","3.36404576436222","0.0","3.36404576436222","HBM","1.887","2.451634819651676e-07","1695.640539435248","0.008638068318658964","0.00010320179208046855","0.008638068318658964","True","7","<div class='source-info-cell' title='/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:143:27
/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:159:14
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:637:11
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:784:20
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:790:26
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:864:24
/home/lawrence/git/DISCO-EB/src/discoeb/perturbations.py:1103:9
/home/lawrence/git/DISCO-EB/src/discoeb/cmb.py:1009:26
/home/lawrence/git/DISCO-EB/scripts/profile_CMB.py:38:0
'>/home/lawrence/git/DISCO-EB/src/discoeb/spline_interpolation.py:143</div>"
